opcode,mnem,op_enc,ops,prefs,feature_flag,exceptions
66 0F EE /r,PMAXSW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG EE /r,VPMAXSW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG EE /r,VPMAXSW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F DE /r,PMAXUB,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE,UD; GP
66 0F DE /r,PMAXUB,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG DE /r,VPMAXUB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG DE /r,VPMAXUB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 3F /r,PMAXUD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 3F /r,VPMAXUD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 3F /r,VPMAXUD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 3E /r,PMAXUW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 3E /r,VPMAXUW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 3E /r,VPMAXUW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 38 /r,PMINSB,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 38 /r,VPMINSB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 38 /r,VPMINSB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 39 /r,PMINSD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 39 /r,VPMINSD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 39 /r,VPMINSD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F EA /r,PMINSW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE,UD; GP
66 0F EA /r,PMINSW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG EA /r,VPMINSW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG EA /r,VPMINSW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F DA /r,PMINUB,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE,UD; GP
66 0F DA /r,PMINUB,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG DA /r,VPMINUB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG DA /r,VPMINUB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 3B /r,PMINUD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 3B /r,VPMINUD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 3B /r,VPMINUD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 3A /r,PMINUW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 3A /r,VPMINUW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 3A /r,VPMINUW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F D7 /r,PMOVMSKB,RM,r64:mew; mm:mer,pref67:operand/1,SSE,UD
66 0F D7 /r,PMOVMSKB,RM,r64:mew; xmm:mer,pref67:operand/1,SSE2,UD
VEX.128.66.0F.WIG D7 /r,VPMOVMSKB,RM,r64:mew; xmm:mer,pref67:operand/1,AVX,UD
VEX.256.66.0F.WIG D7 /r,VPMOVMSKB,RM,r64:mew; ymm:mer,pref67:operand/1,AVX2,UD
66 0F 38 20 /r,PMOVSXBW,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 21 /r,PMOVSXBD,RM,xmm:mew[0..127]; xmm/m32:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 22 /r,PMOVSXBQ,RM,xmm:mew[0..127]; xmm/m16:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 23 /r,PMOVSXWD,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 24 /r,PMOVSXWQ,RM,xmm:mew[0..127]; xmm/m32:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 25 /r,PMOVSXDQ,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.128.66.0F38.WIG 20 /r,VPMOVSXBW,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 21 /r,VPMOVSXBD,RM,xmm:mew; xmm/m32:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 22 /r,VPMOVSXBQ,RM,xmm:mew; xmm/m16:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 23 /r,VPMOVSXWD,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 24 /r,VPMOVSXWQ,RM,xmm:mew; xmm/m32:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 25 /r,VPMOVSXDQ,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.256.66.0F38.WIG 20 /r,VPMOVSXBW,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 21 /r,VPMOVSXBD,RM,ymm:mew; xmm/m64:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 22 /r,VPMOVSXBQ,RM,ymm:mew; xmm/m32:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 23 /r,VPMOVSXWD,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 24 /r,VPMOVSXWQ,RM,ymm:mew; xmm/m64:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 25 /r,VPMOVSXDQ,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 30 /r,PMOVZXBW,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 31 /r,PMOVZXBD,RM,xmm:mew[0..127]; xmm/m32:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 32 /r,PMOVZXBQ,RM,xmm:mew[0..127]; xmm/m16:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 33 /r,PMOVZXWD,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 34 /r,PMOVZXWQ,RM,xmm:mew[0..127]; xmm/m32:mer,pref67:operand/1,SSE4_1,UD; GP
66 0F 38 35 /r,PMOVZXDQ,RM,xmm:mew[0..127]; xmm/m64:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.128.66.0F38.WIG 30 /r,VPMOVZXBW,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 31 /r,VPMOVZXBD,RM,xmm:mew; xmm/m32:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 32 /r,VPMOVZXBQ,RM,xmm:mew; xmm/m16:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 33 /r,VPMOVZXWD,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 34 /r,VPMOVZXWQ,RM,xmm:mew; xmm/m32:mer,pref67:operand/1,AVX,UD; GP
VEX.128.66.0F38.WIG 35 /r,VPMOVZXDQ,RM,xmm:mew; xmm/m64:mer,pref67:operand/1,AVX,UD; GP
VEX.256.66.0F38.WIG 30 /r,VPMOVZXBW,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 31 /r,VPMOVZXBD,RM,ymm:mew; xmm/m64:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 32 /r,VPMOVZXBQ,RM,ymm:mew; xmm/m32:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 33 /r,VPMOVZXWD,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 34 /r,VPMOVZXWQ,RM,ymm:mew; xmm/m64:mer,pref67:operand/1,AVX2,UD; GP
VEX.256.66.0F38.WIG 35 /r,VPMOVZXDQ,RM,ymm:mew; xmm/m128:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 28 /r,PMULDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 28 /r,VPMULDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 28 /r,VPMULDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F 38 0B /r,PMULHRSW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSSE3,UD; GP
66 0F 38 0B /r,PMULHRSW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSSE3,UD; GP
VEX.NDS.128.66.0F38.WIG 0B /r,VPMULHRSW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 0B /r,VPMULHRSW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F E4 /r,PMULHUW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE,UD; GP
66 0F E4 /r,PMULHUW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG E4 /r,VPMULHUW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG E4 /r,VPMULHUW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F E5 /r,PMULHW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F E5 /r,PMULHW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG E5 /r,VPMULHW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG E5 /r,VPMULHW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 40 /r,PMULLD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE4_1,UD; GP
VEX.NDS.128.66.0F38.WIG 40 /r,VPMULLD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 40 /r,VPMULLD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F D5 /r,PMULLW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F D5 /r,PMULLW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG D5 /r,VPMULLW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG D5 /r,VPMULLW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F F4 /r,PMULUDQ,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE2,UD; GP
66 0F F4 /r,PMULUDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG F4 /r,VPMULUDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG F4 /r,VPMULUDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
8F /0,POP,M,r/m16:mew; RSP:rw,pref67:operand/1,,UD; NPX; SSXXX; GPX; GP; PF; AC
8F /0,POP,M,r/m64:mew; RSP:rw,pref67:operand/1,,UD; NPX; SSXXX; GPX; GP; PF; AC
58+rw,POP,O,r16:mew; RSP:rw,,,UD; NPX; SSXXX; GPX; GP; PF; AC
58+rd,POP,O,r64:mew; RSP:rw,,,UD; NPX; SSXXX; GPX; GP; PF; AC
F3 0F B8 /r,POPCNT,RM,r16:mew; r/m16:mer; OF:w; SF:w; ZF:w; AF:w; CF:w; PF:w,pref66:required/1; pref67:operand/1,POPCNT,UD; SS; GP; PF; AC
F3 0F B8 /r,POPCNT,RM,r32:mew; r/m32:mer; OF:w; SF:w; ZF:w; AF:w; CF:w; PF:w,rex_w:optional/0; pref67:operand/1,POPCNT,UD; SS; GP; PF; AC
F3 0F B8 /r,POPCNT,RM,r64:mew; r/m64:mer; OF:w; SF:w; ZF:w; AF:w; CF:w; PF:w,rex_w:required/1; pref67:operand/1,POPCNT,UD; SS; GP; PF; AC
66 9D,POPF,NP,RSP:rw; FLAGS:w,,,
9D,POPFQ,NP,RSP:rw; RFLAGS:w,,,
0F EB /r,POR,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F EB /r,POR,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG EB /r,VPOR,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG EB /r,VPOR,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F 18 /1,PREFETCHT0,M,m8:mer,pref67:operand/1,,
0F 18 /2,PREFETCHT1,M,m8:mer,pref67:operand/1,,
0F 18 /3,PREFETCHT2,M,m8:mer,pref67:operand/1,,
0F 18 /0,PREFETCHNTA,M,m8:mer,pref67:operand/1,,
0F 0D /1,PREFETCHW,M,m8:mer,pref67:operand/1,PRFCHW,
0F 0D /2,PREFETCHWT1,M,m8:mer,pref67:operand/1,PREFETCHWT1,
0F F6 /r,PSADBW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE,UD; GP
66 0F F6 /r,PSADBW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG F6 /r,VPSADBW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG F6 /r,VPSADBW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F 38 00 /r,PSHUFB,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSSE3,UD; GP
66 0F 38 00 /r,PSHUFB,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSSE3,UD; GP
VEX.NDS.128.66.0F38.WIG 00 /r,VPSHUFB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 00 /r,VPSHUFB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 70 /r ib,PSHUFD,RMI,xmm:mew[0..127]; xmm/m128:mer; imm8:mer,pref67:operand/1,SSE2,UD; GP
VEX.128.66.0F.WIG 70 /r ib,VPSHUFD,RMI,xmm:mew; xmm/m128:mer; imm8:mer,pref67:operand/1,AVX,UD; GP
VEX.256.66.0F.WIG 70 /r ib,VPSHUFD,RMI,ymm:mew; ymm/m256:mer; imm8:mer,pref67:operand/1,AVX2,UD; GP
F3 0F 70 /r ib,PSHUFHW,RMI,xmm:mew[0..127]; xmm/m128:mer; imm8:mer,pref67:operand/1,SSE2,UD; GP
VEX.128.F3.0F.WIG 70 /r ib,VPSHUFHW,RMI,xmm:mew; xmm/m128:mer; imm8:mer,pref67:operand/1,AVX,UD; GP
VEX.256.F3.0F.WIG 70 /r ib,VPSHUFHW,RMI,ymm:mew; ymm/m256:mer; imm8:mer,pref67:operand/1,AVX2,UD; GP
F2 0F 70 /r ib,PSHUFLW,RMI,xmm:mew[0..127]; xmm/m128:mer; imm8:mer,pref67:operand/1,SSE2,UD; GP
VEX.128.F2.0F.WIG 70 /r ib,VPSHUFLW,RMI,xmm:mew; xmm/m128:mer; imm8:mer,pref67:operand/1,AVX,UD; GP
VEX.256.F2.0F.WIG 70 /r ib,VPSHUFLW,RMI,ymm:mew; ymm/m256:mer; imm8:mer,pref67:operand/1,AVX2,UD; GP
0F 70 /r ib,PSHUFW,RMI,mm:mew; mm/m64:mer; imm8:mer,pref67:operand/1,SSE,
0F 38 08 /r,PSIGNB,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSSE3,UD; GP
66 0F 38 08 /r,PSIGNB,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSSE3,UD; GP
0F 38 09 /r,PSIGNW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSSE3,UD; GP
66 0F 38 09 /r,PSIGNW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSSE3,UD; GP
0F 38 0A /r,PSIGND,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSSE3,UD; GP
66 0F 38 0A /r,PSIGND,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSSE3,UD; GP
VEX.NDS.128.66.0F38.WIG 08 /r,VPSIGNB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F38.WIG 09 /r,VPSIGNW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F38.WIG 0A /r,VPSIGND,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F38.WIG 08 /r,VPSIGNB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F38.WIG 09 /r,VPSIGNW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F38.WIG 0A /r,VPSIGND,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 73 /7 ib,PSLLDQ,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD
VEX.NDD.128.66.0F.WIG 73 /7 ib,VPSLLDQ,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD
VEX.NDD.256.66.0F.WIG 73 /7 ib,VPSLLDQ,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD
0F F1 /r,PSLLW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F F1 /r,PSLLW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 71 /6 ib,PSLLW,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 71 /6 ib,PSLLW,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F F2 /r,PSLLD,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F F2 /r,PSLLD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 72 /6 ib,PSLLD,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 72 /6 ib,PSLLD,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F F3 /r,PSLLQ,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F F3 /r,PSLLQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 73 /6 ib,PSLLQ,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 73 /6 ib,PSLLQ,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG F1 /r,VPSLLW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 71 /6 ib,VPSLLW,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG F2 /r,VPSLLD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 72 /6 ib,VPSLLD,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG F3 /r,VPSLLQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 73 /6 ib,VPSLLQ,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.256.66.0F.WIG F1 /r,VPSLLW,RVM,ymm:mew; ymm:mer; xmm/m128:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
VEX.NDD.256.66.0F.WIG 71 /6 ib,VPSLLW,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
0F E1 /r,PSRAW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F E1 /r,PSRAW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 71 /4 ib,PSRAW,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 71 /4 ib,PSRAW,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F E2 /r,PSRAD,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F E2 /r,PSRAD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 72 /4 ib,PSRAD,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 72 /4 ib,PSRAD,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG E1 /r,VPSRAW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 71 /4 ib,VPSRAW,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG E2 /r,VPSRAD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 72 /4 ib,VPSRAD,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.256.66.0F.WIG E1 /r,VPSRAW,RVM,ymm:mew; ymm:mer; xmm/m128:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
VEX.NDD.256.66.0F.WIG 71 /4 ib,VPSRAW,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
VEX.NDS.256.66.0F.WIG E2 /r,VPSRAD,RVM,ymm:mew; ymm:mer; xmm/m128:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
VEX.NDD.256.66.0F.WIG 72 /4 ib,VPSRAD,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
66 0F 73 /3 ib,PSRLDQ,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD
VEX.NDD.128.66.0F.WIG 73 /3 ib,VPSRLDQ,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD
VEX.NDD.256.66.0F.WIG 73 /3 ib,VPSRLDQ,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD
0F D1 /r,PSRLW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F D1 /r,PSRLW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 71 /2 ib,PSRLW,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 71 /2 ib,PSRLW,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F D2 /r,PSRLD,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F D2 /r,PSRLD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 72 /2 ib,PSRLD,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 72 /2 ib,PSRLD,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F D3 /r,PSRLQ,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
